freq_offset_mhz,psd_dbfs_per_hz
-4.429687500000000000e+01,-1.022591084784389182e+02
-4.425781250000000000e+01,-1.021536082012567306e+02
-4.421875000000000000e+01,-1.020165192846697266e+02
-4.417968750000000000e+01,-1.018989514495258533e+02
-4.414062500000000000e+01,-1.018288129656785372e+02
-4.410156250000000000e+01,-1.018571291746892200e+02
-4.406250000000000000e+01,-1.019218937465482355e+02
-4.402343750000000000e+01,-1.019016781631762569e+02
-4.398437500000000000e+01,-1.017716516723056941e+02
-4.394531250000000000e+01,-1.016576966862380687e+02
-4.390625000000000000e+01,-1.017268867177873801e+02
-4.386718750000000000e+01,-1.019174576291729579e+02
-4.382812500000000000e+01,-1.019559236924855128e+02
-4.378906250000000000e+01,-1.018225069014279285e+02
-4.375000000000000000e+01,-1.017456362078268342e+02
-4.371093750000000000e+01,-1.017554251778552867e+02
-4.367187500000000000e+01,-1.017454291621704670e+02
-4.363281250000000000e+01,-1.017296166257780783e+02
-4.359375000000000000e+01,-1.018121333744499282e+02
-4.355468750000000000e+01,-1.020152551597483352e+02
-4.351562500000000000e+01,-1.021420895908720041e+02
-4.347656250000000000e+01,-1.020269232244224042e+02
-4.343750000000000000e+01,-1.018719736507544695e+02
-4.339843750000000000e+01,-1.018898660294547653e+02
-4.335937500000000000e+01,-1.019939485621899564e+02
-4.332031250000000000e+01,-1.020391943816937328e+02
-4.328125000000000000e+01,-1.020294230426165427e+02
-4.324218750000000000e+01,-1.019616750851574949e+02
-4.320312500000000000e+01,-1.018333856045709922e+02
-4.316406250000000000e+01,-1.018087925652509398e+02
-4.312500000000000000e+01,-1.019625655815044922e+02
-4.308593750000000000e+01,-1.020655968560844542e+02
-4.304687500000000000e+01,-1.019760166163727604e+02
-4.300781250000000000e+01,-1.018800105692048703e+02
-4.296875000000000000e+01,-1.018943528347048755e+02
-4.292968750000000000e+01,-1.019112484360587558e+02
-4.289062500000000000e+01,-1.019059364011006039e+02
-4.285156250000000000e+01,-1.019893804625617975e+02
-4.281250000000000000e+01,-1.020924740826421839e+02
-4.277343750000000000e+01,-1.020414140266971970e+02
-4.273437500000000000e+01,-1.018732653116970823e+02
-4.269531250000000000e+01,-1.017646267723853413e+02
-4.265625000000000000e+01,-1.018066007310196852e+02
-4.261718750000000000e+01,-1.019160579786710343e+02
-4.257812500000000000e+01,-1.019618634105046340e+02
-4.253906250000000000e+01,-1.019434539687174066e+02
-4.250000000000000000e+01,-1.019153477824029324e+02
-4.246093750000000000e+01,-1.018735034224443581e+02
-4.242187500000000000e+01,-1.018318247175887592e+02
-4.238281250000000000e+01,-1.018565681887589989e+02
-4.234375000000000000e+01,-1.019122416528111614e+02
-4.230468750000000000e+01,-1.018772400782705176e+02
-4.226562500000000000e+01,-1.017770174747820278e+02
-4.222656250000000000e+01,-1.017284923125190090e+02
-4.218750000000000000e+01,-1.017366507394176125e+02
-4.214843750000000000e+01,-1.017190250034141457e+02
-4.210937500000000000e+01,-1.016558286488696297e+02
-4.207031250000000000e+01,-1.016269742437937253e+02
-4.203125000000000000e+01,-1.016711302698863335e+02
-4.199218750000000000e+01,-1.017112920542434154e+02
-4.195312500000000000e+01,-1.016771992746482880e+02
-4.191406250000000000e+01,-1.016170629151174154e+02
-4.187500000000000000e+01,-1.015983374797548038e+02
-4.183593750000000000e+01,-1.016449707322327214e+02
-4.179687500000000000e+01,-1.017804037208886427e+02
-4.175781250000000000e+01,-1.019257137425912418e+02
-4.171875000000000000e+01,-1.019514170976359111e+02
-4.167968750000000000e+01,-1.019225163274490598e+02
-4.164062500000000000e+01,-1.019341934512078609e+02
-4.160156250000000000e+01,-1.019366577196681334e+02
-4.156250000000000000e+01,-1.019125314489445771e+02
-4.152343750000000000e+01,-1.019073504446864575e+02
-4.148437500000000000e+01,-1.019703026854705428e+02
-4.144531250000000000e+01,-1.020940077997088622e+02
-4.140625000000000000e+01,-1.021009376593337237e+02
-4.136718750000000000e+01,-1.019212416790176121e+02
-4.132812500000000000e+01,-1.017681342750755391e+02
-4.128906250000000000e+01,-1.017677227374588398e+02
-4.125000000000000000e+01,-1.018553731772854007e+02
-4.121093750000000000e+01,-1.019249589058779151e+02
-4.117187500000000000e+01,-1.019033375454074246e+02
-4.113281250000000000e+01,-1.018299969018327857e+02
-4.109375000000000000e+01,-1.017968234472497500e+02
-4.105468750000000000e+01,-1.017991322397443810e+02
-4.101562500000000000e+01,-1.018094219775305618e+02
-4.097656250000000000e+01,-1.018605055454969772e+02
-4.093750000000000000e+01,-1.019292526481270187e+02
-4.089843750000000000e+01,-1.019665866939386092e+02
-4.085937500000000000e+01,-1.019978123179011931e+02
-4.082031250000000000e+01,-1.020060943322323510e+02
-4.078125000000000000e+01,-1.019780931366406804e+02
-4.074218750000000000e+01,-1.020213828706006893e+02
-4.070312500000000000e+01,-1.021246607832422484e+02
-4.066406250000000000e+01,-1.020609682451399891e+02
-4.062500000000000000e+01,-1.017991114704658742e+02
-4.058593750000000000e+01,-1.016176290468178536e+02
-4.054687500000000000e+01,-1.016805630379362668e+02
-4.050781250000000000e+01,-1.018652893327247568e+02
-4.046875000000000000e+01,-1.019680192828170249e+02
-4.042968750000000000e+01,-1.019683656415918307e+02
-4.039062500000000000e+01,-1.019757311807507847e+02
-4.035156250000000000e+01,-1.019908623350182495e+02
-4.031250000000000000e+01,-1.019071527474362995e+02
-4.027343750000000000e+01,-1.017633600501589228e+02
-4.023437500000000000e+01,-1.017145822541575058e+02
-4.019531250000000000e+01,-1.017524647513508853e+02
-4.015625000000000000e+01,-1.017995030080164724e+02
-4.011718750000000000e+01,-1.018771876167125185e+02
-4.007812500000000000e+01,-1.019618720661247266e+02
-4.003906250000000000e+01,-1.019805912043802465e+02
-4.000000000000000000e+01,-1.019324600539909085e+02
-3.996093750000000000e+01,-1.018640190494234901e+02
-3.992187500000000000e+01,-1.018400789984819568e+02
-3.988281250000000000e+01,-1.018683891019993553e+02
-3.984375000000000000e+01,-1.018810295565611170e+02
-3.980468750000000000e+01,-1.018585372772332107e+02
-3.976562500000000000e+01,-1.018296545649161402e+02
-3.972656250000000000e+01,-1.017472243792138755e+02
-3.968750000000000000e+01,-1.015852910534084117e+02
-3.964843750000000000e+01,-1.015185900694386731e+02
-3.960937500000000000e+01,-1.016614234104238506e+02
-3.957031250000000000e+01,-1.018663645825046160e+02
-3.953125000000000000e+01,-1.019728118223664524e+02
-3.949218750000000000e+01,-1.019415054453917264e+02
-3.945312500000000000e+01,-1.018418653073239710e+02
-3.941406250000000000e+01,-1.017969961574763431e+02
-3.937500000000000000e+01,-1.017785010461530248e+02
-3.933593750000000000e+01,-1.016986923001663143e+02
-3.929687500000000000e+01,-1.016129156034020298e+02
-3.925781250000000000e+01,-1.016134527960729059e+02
-3.921875000000000000e+01,-1.017139365509050890e+02
-3.917968750000000000e+01,-1.018706298860915780e+02
-3.914062500000000000e+01,-1.019856836095954264e+02
-3.910156250000000000e+01,-1.019450560673276982e+02
-3.906250000000000000e+01,-1.017935642859971921e+02
-3.902343750000000000e+01,-1.017046960937333608e+02
-3.898437500000000000e+01,-1.017344448310749669e+02
-3.894531250000000000e+01,-1.017929108745235709e+02
-3.890625000000000000e+01,-1.018034052225108752e+02
-3.886718750000000000e+01,-1.018079952466909646e+02
-3.882812500000000000e+01,-1.018730573539020412e+02
-3.878906250000000000e+01,-1.019516893586919366e+02
-3.875000000000000000e+01,-1.019704043035789596e+02
-3.871093750000000000e+01,-1.019357586476038335e+02
-3.867187500000000000e+01,-1.018570861056837629e+02
-3.863281250000000000e+01,-1.017593964812803620e+02
-3.859375000000000000e+01,-1.017128110729229462e+02
-3.855468750000000000e+01,-1.017151937598013802e+02
-3.851562500000000000e+01,-1.017176761706717372e+02
-3.847656250000000000e+01,-1.017421178969186855e+02
-3.843750000000000000e+01,-1.018055026501460247e+02
-3.839843750000000000e+01,-1.018437830203808403e+02
-3.835937500000000000e+01,-1.018244350463993442e+02
-3.832031250000000000e+01,-1.018250619771943661e+02
-3.828125000000000000e+01,-1.019058646517481606e+02
-3.824218750000000000e+01,-1.019764196142574377e+02
-3.820312500000000000e+01,-1.019188226190038336e+02
-3.816406250000000000e+01,-1.017343876658062243e+02
-3.812500000000000000e+01,-1.015244255894689331e+02
-3.808593750000000000e+01,-1.014832555167724877e+02
-3.804687500000000000e+01,-1.016525962451201508e+02
-3.800781250000000000e+01,-1.018083094709821523e+02
-3.796875000000000000e+01,-1.018507312380381933e+02
-3.792968750000000000e+01,-1.018841499997029416e+02
-3.789062500000000000e+01,-1.019505458365581632e+02
-3.785156250000000000e+01,-1.020128998040426893e+02
-3.781250000000000000e+01,-1.020188111890494866e+02
-3.777343750000000000e+01,-1.019742274584544646e+02
-3.773437500000000000e+01,-1.019046010225888210e+02
-3.769531250000000000e+01,-1.018388479789878289e+02
-3.765625000000000000e+01,-1.018547412076688090e+02
-3.761718750000000000e+01,-1.019185491252148950e+02
-3.757812500000000000e+01,-1.018902567904038534e+02
-3.753906250000000000e+01,-1.018128525716190325e+02
-3.750000000000000000e+01,-1.018470641661438378e+02
-3.746093750000000000e+01,-1.019978141930202611e+02
-3.742187500000000000e+01,-1.021353454767979798e+02
-3.738281250000000000e+01,-1.021427516734956384e+02
-3.734375000000000000e+01,-1.020293106311231810e+02
-3.730468750000000000e+01,-1.019056833807255344e+02
-3.726562500000000000e+01,-1.018209838018718756e+02
-3.722656250000000000e+01,-1.018010028534825295e+02
-3.718750000000000000e+01,-1.018826273897274035e+02
-3.714843750000000000e+01,-1.019777512638438282e+02
-3.710937500000000000e+01,-1.019982943490612115e+02
-3.707031250000000000e+01,-1.019881005064916337e+02
-3.703125000000000000e+01,-1.019527860275318289e+02
-3.699218750000000000e+01,-1.018630438043302036e+02
-3.695312500000000000e+01,-1.017739290800149519e+02
-3.691406250000000000e+01,-1.017486081544893040e+02
-3.687500000000000000e+01,-1.017574556078675982e+02
-3.683593750000000000e+01,-1.017569020420008172e+02
-3.679687500000000000e+01,-1.017619564258332900e+02
-3.675781250000000000e+01,-1.017504215685950584e+02
-3.671875000000000000e+01,-1.017267328692499007e+02
-3.667968750000000000e+01,-1.017691415349860762e+02
-3.664062500000000000e+01,-1.018193502965405628e+02
-3.660156250000000000e+01,-1.017880004749700049e+02
-3.656250000000000000e+01,-1.017506955569469795e+02
-3.652343750000000000e+01,-1.017753569295901741e+02
-3.648437500000000000e+01,-1.018454506669966264e+02
-3.644531250000000000e+01,-1.018585225950837270e+02
-3.640625000000000000e+01,-1.017457876198031954e+02
-3.636718750000000000e+01,-1.016393901829072774e+02
-3.632812500000000000e+01,-1.016459398280210991e+02
-3.628906250000000000e+01,-1.017303901559018868e+02
-3.625000000000000000e+01,-1.018387339651901584e+02
-3.621093750000000000e+01,-1.019103222657629573e+02
-3.617187500000000000e+01,-1.018890163285188777e+02
-3.613281250000000000e+01,-1.017961886790008776e+02
-3.609375000000000000e+01,-1.017116038056602036e+02
-3.605468750000000000e+01,-1.016756384812838974e+02
-3.601562500000000000e+01,-1.017165974157207700e+02
-3.597656250000000000e+01,-1.018350854157001351e+02
-3.593750000000000000e+01,-1.019057133887692146e+02
-3.589843750000000000e+01,-1.018431650741492263e+02
-3.585937500000000000e+01,-1.017502423920652888e+02
-3.582031250000000000e+01,-1.017898874315349644e+02
-3.578125000000000000e+01,-1.019573372962921667e+02
-3.574218750000000000e+01,-1.020253702225575267e+02
-3.570312500000000000e+01,-1.019583236738097582e+02
-3.566406250000000000e+01,-1.019502442800618098e+02
-3.562500000000000000e+01,-1.019803583040797577e+02
-3.558593750000000000e+01,-1.019374423254266162e+02
-3.554687500000000000e+01,-1.018851412057440768e+02
-3.550781250000000000e+01,-1.018957864659910513e+02
-3.546875000000000000e+01,-1.019421988613382979e+02
-3.542968750000000000e+01,-1.020070903957602582e+02
-3.539062500000000000e+01,-1.020704684543277239e+02
-3.535156250000000000e+01,-1.020365387789374410e+02
-3.531250000000000000e+01,-1.019137002886605501e+02
-3.527343750000000000e+01,-1.018765114602614972e+02
-3.523437500000000000e+01,-1.019561929235281355e+02
-3.519531250000000000e+01,-1.020058898484906820e+02
-3.515625000000000000e+01,-1.020011360375635263e+02
-3.511718750000000000e+01,-1.020011694527570683e+02
-3.507812500000000000e+01,-1.019753426456250622e+02
-3.503906250000000000e+01,-1.019154589861549027e+02
-3.500000000000000000e+01,-1.018644760944320922e+02
-3.496093750000000000e+01,-1.018566115992045411e+02
-3.492187500000000000e+01,-1.018876956799411175e+02
-3.488281250000000000e+01,-1.018554851553383287e+02
-3.484375000000000000e+01,-1.017153171530246141e+02
-3.480468750000000000e+01,-1.016046770092833924e+02
-3.476562500000000000e+01,-1.016260942330254977e+02
-3.472656250000000000e+01,-1.017055450119121076e+02
-3.468750000000000000e+01,-1.017435816093757808e+02
-3.464843750000000000e+01,-1.017785410725439306e+02
-3.460937500000000000e+01,-1.018757617327662643e+02
-3.457031250000000000e+01,-1.019966155729036927e+02
-3.453125000000000000e+01,-1.020444346919699541e+02
-3.449218750000000000e+01,-1.019677361290100350e+02
-3.445312500000000000e+01,-1.018288141272770702e+02
-3.441406250000000000e+01,-1.017706915016474909e+02
-3.437500000000000000e+01,-1.018449929877892401e+02
-3.433593750000000000e+01,-1.018848875582983169e+02
-3.429687500000000000e+01,-1.017669078947227348e+02
-3.425781250000000000e+01,-1.016697788974283156e+02
-3.421875000000000000e+01,-1.017809089015788970e+02
-3.417968750000000000e+01,-1.020179472239872922e+02
-3.414062500000000000e+01,-1.021512989752953615e+02
-3.410156250000000000e+01,-1.021081514127193373e+02
-3.406250000000000000e+01,-1.019673722438945873e+02
-3.402343750000000000e+01,-1.018207226920730903e+02
-3.398437500000000000e+01,-1.018005644456253691e+02
-3.394531250000000000e+01,-1.019191616831903247e+02
-3.390625000000000000e+01,-1.020101112254029943e+02
-3.386718750000000000e+01,-1.020166315030647155e+02
-3.382812500000000000e+01,-1.019886120568767751e+02
-3.378906250000000000e+01,-1.019024632717890597e+02
-3.375000000000000000e+01,-1.017982635085050589e+02
-3.371093750000000000e+01,-1.017741536575169761e+02
-3.367187500000000000e+01,-1.018147156125637451e+02
-3.363281250000000000e+01,-1.018529425373378672e+02
-3.359375000000000000e+01,-1.018636926824742659e+02
-3.355468750000000000e+01,-1.018079491479461609e+02
-3.351562500000000000e+01,-1.017111293230151006e+02
-3.347656250000000000e+01,-1.017242270377144706e+02
-3.343750000000000000e+01,-1.018524944519726319e+02
-3.339843750000000000e+01,-1.019039298004801850e+02
-3.335937500000000000e+01,-1.018794930007240538e+02
-3.332031250000000000e+01,-1.019617553202678550e+02
-3.328125000000000000e+01,-1.021165399527733371e+02
-3.324218750000000000e+01,-1.021136722079830577e+02
-3.320312500000000000e+01,-1.019629032993670990e+02
-3.316406250000000000e+01,-1.019262958410357953e+02
-3.312500000000000000e+01,-1.020222453952827095e+02
-3.308593750000000000e+01,-1.020303652107109968e+02
-3.304687500000000000e+01,-1.019316913835071290e+02
-3.300781250000000000e+01,-1.018838422603999447e+02
-3.296875000000000000e+01,-1.018979339047751580e+02
-3.292968750000000000e+01,-1.018375984102615348e+02
-3.289062500000000000e+01,-1.017156395535715063e+02
-3.285156250000000000e+01,-1.016960236254790289e+02
-3.281250000000000000e+01,-1.017833383398449598e+02
-3.277343750000000000e+01,-1.018696638696480932e+02
-3.273437500000000000e+01,-1.019139853432068605e+02
-3.269531250000000000e+01,-1.018953074725875751e+02
-3.265625000000000000e+01,-1.018806892204268735e+02
-3.261718750000000000e+01,-1.019850915678873378e+02
-3.257812500000000000e+01,-1.020940719195322544e+02
-3.253906250000000000e+01,-1.020304339321676821e+02
-3.250000000000000000e+01,-1.018852577583231778e+02
-3.246093750000000000e+01,-1.018085721247938693e+02
-3.242187500000000000e+01,-1.018184454290447718e+02
-3.238281250000000000e+01,-1.018496013697264146e+02
-3.234375000000000000e+01,-1.018460996633113069e+02
-3.230468750000000000e+01,-1.018439648012062406e+02
-3.226562500000000000e+01,-1.018635438726262237e+02
-3.222656250000000000e+01,-1.018393352670251630e+02
-3.218750000000000000e+01,-1.017571256204959411e+02
-3.214843750000000000e+01,-1.016682715300857183e+02
-3.210937500000000000e+01,-1.016113765838319551e+02
-3.207031250000000000e+01,-1.016406877353393980e+02
-3.203125000000000000e+01,-1.017737396314453804e+02
-3.199218750000000000e+01,-1.018840534491433658e+02
-3.195312500000000000e+01,-1.018491022179727850e+02
-3.191406250000000000e+01,-1.017817055516943157e+02
-3.187500000000000000e+01,-1.018269237562626870e+02
-3.183593750000000000e+01,-1.018950665474245199e+02
-3.179687500000000000e+01,-1.018740382521019399e+02
-3.175781250000000000e+01,-1.018582197519467769e+02
-3.171875000000000000e+01,-1.019222435259705151e+02
-3.167968750000000000e+01,-1.019690975410952518e+02
-3.164062500000000000e+01,-1.019312161857722430e+02
-3.160156250000000000e+01,-1.018897242816817084e+02
-3.156250000000000000e+01,-1.018997990236292139e+02
-3.152343750000000000e+01,-1.019443748065954196e+02
-3.148437500000000000e+01,-1.019830651288118872e+02
-3.144531250000000000e+01,-1.019548006424131472e+02
-3.140625000000000000e+01,-1.019370761549346298e+02
-3.136718750000000000e+01,-1.020088764260977854e+02
-3.132812500000000000e+01,-1.020021768611958350e+02
-3.128906250000000000e+01,-1.018608027661456390e+02
-3.125000000000000000e+01,-1.018066600687608627e+02
-3.121093750000000000e+01,-1.018976656986575335e+02
-3.117187500000000000e+01,-1.019437909695763125e+02
-3.113281250000000000e+01,-1.018548958605186670e+02
-3.109375000000000000e+01,-1.017670091503689491e+02
-3.105468750000000000e+01,-1.018046915795204939e+02
-3.101562500000000000e+01,-1.019333006547385025e+02
-3.097656250000000000e+01,-1.020145775268849775e+02
-3.093750000000000000e+01,-1.019711949240054025e+02
-3.089843750000000000e+01,-1.018895642081601380e+02
-3.085937500000000000e+01,-1.018661005764480052e+02
-3.082031250000000000e+01,-1.018625237000382810e+02
-3.078125000000000000e+01,-1.018253388614378565e+02
-3.074218750000000000e+01,-1.017814799144821194e+02
-3.070312500000000000e+01,-1.017309619781543404e+02
-3.066406250000000000e+01,-1.016493730643017841e+02
-3.062500000000000000e+01,-1.015769568819502808e+02
-3.058593750000000000e+01,-1.015950027888481770e+02
-3.054687500000000000e+01,-1.017361375039396023e+02
-3.050781250000000000e+01,-1.018829305307036464e+02
-3.046875000000000000e+01,-1.018953897936622610e+02
-3.042968750000000000e+01,-1.018430805993551900e+02
-3.039062500000000000e+01,-1.018366847277571026e+02
-3.035156250000000000e+01,-1.018421388020193916e+02
-3.031250000000000000e+01,-1.018303781144827553e+02
-3.027343750000000000e+01,-1.018486374479271035e+02
-3.023437500000000000e+01,-1.019152041678935205e+02
-3.019531250000000000e+01,-1.020079030882155564e+02
-3.015625000000000000e+01,-1.020689909462387988e+02
-3.011718750000000000e+01,-1.020137519763871836e+02
-3.007812500000000000e+01,-1.018882934046203559e+02
-3.003906250000000000e+01,-1.018314029139331325e+02
-3.000000000000000000e+01,-1.018088467925424254e+02
-2.996093750000000000e+01,-1.017378582701531400e+02
-2.992187500000000000e+01,-1.017044575891527813e+02
-2.988281250000000000e+01,-1.017260441010949990e+02
-2.984375000000000000e+01,-1.017191391336410646e+02
-2.980468750000000000e+01,-1.017405039610160884e+02
-2.976562500000000000e+01,-1.018477614697436451e+02
-2.972656250000000000e+01,-1.019547199459369011e+02
-2.968750000000000000e+01,-1.019876989433826964e+02
-2.964843750000000000e+01,-1.019524586974868186e+02
-2.960937500000000000e+01,-1.018893210298508478e+02
-2.957031250000000000e+01,-1.018186776047577666e+02
-2.953125000000000000e+01,-1.017401725579377825e+02
-2.949218750000000000e+01,-1.017002265312166571e+02
-2.945312500000000000e+01,-1.017129719905987173e+02
-2.941406250000000000e+01,-1.017661335610996645e+02
-2.937500000000000000e+01,-1.018957135146879835e+02
-2.933593750000000000e+01,-1.019810567575302400e+02
-2.929687500000000000e+01,-1.018475446827023916e+02
-2.925781250000000000e+01,-1.016715266553355832e+02
-2.921875000000000000e+01,-1.016578996848911345e+02
-2.917968750000000000e+01,-1.017332406899067934e+02
-2.914062500000000000e+01,-1.018119306161864444e+02
-2.910156250000000000e+01,-1.018841236090348588e+02
-2.906250000000000000e+01,-1.019206247745629526e+02
-2.902343750000000000e+01,-1.019284572450655730e+02
-2.898437500000000000e+01,-1.019309860637456353e+02
-2.894531250000000000e+01,-1.019225488824091173e+02
-2.890625000000000000e+01,-1.018675202152167572e+02
-2.886718750000000000e+01,-1.017554977768805884e+02
-2.882812500000000000e+01,-1.016779715042973748e+02
-2.878906250000000000e+01,-1.017063670052045552e+02
-2.875000000000000000e+01,-1.017775255578524138e+02
-2.871093750000000000e+01,-1.018249377703867822e+02
-2.867187500000000000e+01,-1.019050318608563828e+02
-2.863281250000000000e+01,-1.020466471520811069e+02
-2.859375000000000000e+01,-1.020974618186968996e+02
-2.855468750000000000e+01,-1.019556293099338404e+02
-2.851562500000000000e+01,-1.017564700032204286e+02
-2.847656250000000000e+01,-1.016247247650813534e+02
-2.843750000000000000e+01,-1.015902329951188818e+02
-2.839843750000000000e+01,-1.016399055054707219e+02
-2.835937500000000000e+01,-1.016954112275482771e+02
-2.832031250000000000e+01,-1.017716907083621152e+02
-2.828125000000000000e+01,-1.019630077310901584e+02
-2.824218750000000000e+01,-1.021589305950745938e+02
-2.820312500000000000e+01,-1.021685876360225933e+02
-2.816406250000000000e+01,-1.020261422446889554e+02
-2.812500000000000000e+01,-1.018397663268087427e+02
-2.808593750000000000e+01,-1.017147360236822067e+02
-2.804687500000000000e+01,-1.017580675041523079e+02
-2.800781250000000000e+01,-1.018831627682000232e+02
-2.796875000000000000e+01,-1.019286763257024688e+02
-2.792968750000000000e+01,-1.019054605647059191e+02
-2.789062500000000000e+01,-1.018864248826626522e+02
-2.785156250000000000e+01,-1.018865101468715864e+02
-2.781250000000000000e+01,-1.018498898331060474e+02
-2.777343750000000000e+01,-1.017455031075741374e+02
-2.773437500000000000e+01,-1.016582650602522051e+02
-2.769531250000000000e+01,-1.016629037436351553e+02
-2.765625000000000000e+01,-1.017207159637949871e+02
-2.761718750000000000e+01,-1.017688122559472106e+02
-2.757812500000000000e+01,-1.018354860209404649e+02
-2.753906250000000000e+01,-1.019387936775354575e+02
-2.750000000000000000e+01,-1.019484940637545236e+02
-2.746093750000000000e+01,-1.017956069642061010e+02
-2.742187500000000000e+01,-1.016805107201306413e+02
-2.738281250000000000e+01,-1.017374754957093614e+02
-2.734375000000000000e+01,-1.018164604458802671e+02
-2.730468750000000000e+01,-1.018384552660365614e+02
-2.726562500000000000e+01,-1.019055594145658290e+02
-2.722656250000000000e+01,-1.019845776483212632e+02
-2.718750000000000000e+01,-1.019698128679787175e+02
-2.714843750000000000e+01,-1.018954662282252173e+02
-2.710937500000000000e+01,-1.018634386036247008e+02
-2.707031250000000000e+01,-1.018804533270660926e+02
-2.703125000000000000e+01,-1.018953607143594979e+02
-2.699218750000000000e+01,-1.019423542266439284e+02
-2.695312500000000000e+01,-1.020108606989642226e+02
-2.691406250000000000e+01,-1.020011042093931337e+02
-2.687500000000000000e+01,-1.019398347153617692e+02
-2.683593750000000000e+01,-1.019234574764150238e+02
-2.679687500000000000e+01,-1.019500584237181471e+02
-2.675781250000000000e+01,-1.019531080031551085e+02
-2.671875000000000000e+01,-1.019052168784469075e+02
-2.667968750000000000e+01,-1.018601783013603779e+02
-2.664062500000000000e+01,-1.018800761587923773e+02
-2.660156250000000000e+01,-1.019576717183004462e+02
-2.656250000000000000e+01,-1.020136990697992019e+02
-2.652343750000000000e+01,-1.020167358371513444e+02
-2.648437500000000000e+01,-1.020626399084245861e+02
-2.644531250000000000e+01,-1.021312178399463733e+02
-2.640625000000000000e+01,-1.020356134240217330e+02
-2.636718750000000000e+01,-1.017974146031372271e+02
-2.632812500000000000e+01,-1.016214511717024749e+02
-2.628906250000000000e+01,-1.016022274658485145e+02
-2.625000000000000000e+01,-1.017066938750260618e+02
-2.621093750000000000e+01,-1.018319317743991945e+02
-2.617187500000000000e+01,-1.018714328293504821e+02
-2.613281250000000000e+01,-1.018158117667278475e+02
-2.609375000000000000e+01,-1.017921770088506008e+02
-2.605468750000000000e+01,-1.018974089247901560e+02
-2.601562500000000000e+01,-1.019810922045609516e+02
-2.597656250000000000e+01,-1.018714946664903920e+02
-2.593750000000000000e+01,-1.017247214981251773e+02
-2.589843750000000000e+01,-1.017194861124274610e+02
-2.585937500000000000e+01,-1.017694178198171784e+02
-2.582031250000000000e+01,-1.017877542687371459e+02
-2.578125000000000000e+01,-1.018302969585269295e+02
-2.574218750000000000e+01,-1.018328180208649485e+02
-2.570312500000000000e+01,-1.017255077402712971e+02
-2.566406250000000000e+01,-1.016703123785726177e+02
-2.562500000000000000e+01,-1.017436558878584094e+02
-2.558593750000000000e+01,-1.018184281662122714e+02
-2.554687500000000000e+01,-1.018912216346516999e+02
-2.550781250000000000e+01,-1.020469139729352861e+02
-2.546875000000000000e+01,-1.021373817596588793e+02
-2.542968750000000000e+01,-1.020120932864737853e+02
-2.539062500000000000e+01,-1.018211024359516443e+02
-2.535156250000000000e+01,-1.017074843822963999e+02
-2.531250000000000000e+01,-1.016738426687711296e+02
-2.527343750000000000e+01,-1.017191235638545521e+02
-2.523437500000000000e+01,-1.018225744483649606e+02
-2.519531250000000000e+01,-1.019083083605492561e+02
-2.515625000000000000e+01,-1.019258964380004215e+02
-2.511718750000000000e+01,-1.018800503661046974e+02
-2.507812500000000000e+01,-1.017866167586977042e+02
-2.503906250000000000e+01,-1.017076409778582331e+02
-2.500000000000000000e+01,-1.017195227800930013e+02
-2.496093750000000000e+01,-1.017976053629976860e+02
-2.492187500000000000e+01,-1.018715045597888746e+02
-2.488281250000000000e+01,-1.019712597695232432e+02
-2.484375000000000000e+01,-1.021214575011644996e+02
-2.480468750000000000e+01,-1.021473094355887667e+02
-2.476562500000000000e+01,-1.019577654110435105e+02
-2.472656250000000000e+01,-1.017863832577241823e+02
-2.468750000000000000e+01,-1.017493100487664321e+02
-2.464843750000000000e+01,-1.017274379251048089e+02
-2.460937500000000000e+01,-1.016954909661743756e+02
-2.457031250000000000e+01,-1.016980425188368855e+02
-2.453125000000000000e+01,-1.017116107851080500e+02
-2.449218750000000000e+01,-1.017412656681058820e+02
-2.445312500000000000e+01,-1.018312158939335035e+02
-2.441406250000000000e+01,-1.019817265584973285e+02
-2.437500000000000000e+01,-1.021306353948405388e+02
-2.433593750000000000e+01,-1.021707291445490426e+02
-2.429687500000000000e+01,-1.020401816064284617e+02
-2.425781250000000000e+01,-1.018419930379991172e+02
-2.421875000000000000e+01,-1.017706708954021337e+02
-2.417968750000000000e+01,-1.018685459245565283e+02
-2.414062500000000000e+01,-1.019603089585599776e+02
-2.410156250000000000e+01,-1.019281637768013127e+02
-2.406250000000000000e+01,-1.018597775205130205e+02
-2.402343750000000000e+01,-1.018472738184720185e+02
-2.398437500000000000e+01,-1.019077506367147805e+02
-2.394531250000000000e+01,-1.020329997968062941e+02
-2.390625000000000000e+01,-1.021457347284211892e+02
-2.386718750000000000e+01,-1.021117277442836553e+02
-2.382812500000000000e+01,-1.019785010407090766e+02
-2.378906250000000000e+01,-1.019534258349664100e+02
-2.375000000000000000e+01,-1.020282817158897473e+02
-2.371093750000000000e+01,-1.020061602752001022e+02
-2.367187500000000000e+01,-1.019102630906581766e+02
-2.363281250000000000e+01,-1.019305745823411371e+02
-2.359375000000000000e+01,-1.020315879670303474e+02
-2.355468750000000000e+01,-1.020213043149234977e+02
-2.351562500000000000e+01,-1.019253422132541118e+02
-2.347656250000000000e+01,-1.019010002306070675e+02
-2.343750000000000000e+01,-1.019444937827273776e+02
-2.339843750000000000e+01,-1.019676047142074680e+02
-2.335937500000000000e+01,-1.019659645672323620e+02
